STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,19970720,-83,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970722,-96,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970724,-102,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970725,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970726,-57,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970727,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970728,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970729,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970730,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970731,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970801,-91,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970802,-95,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970804,-104,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970805,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970808,-95,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970809,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970810,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970811,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970813,-73,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970816,-96,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970819,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970820,-93,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970824,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970825,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970827,-79,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970828,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970829,-78,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970902,-94,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970903,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970904,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970906,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970907,-81,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970908,-95,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970909,-96,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970911,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970913,-89,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970915,-100,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970916,-88,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970917,-84,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970919,-94,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970920,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970922,-91,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970923,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970926,-74,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970927,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970928,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970930,-64,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19971002,-78,-9999,-9999
