STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940704,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940711,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940712,-6,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940714,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940715,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940716,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940717,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940719,-15,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940720,-20,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940721,-24,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940722,-22,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940723,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940724,-17,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940725,-20,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940726,-17,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940727,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940728,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940729,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940730,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940731,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940801,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940802,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940803,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940804,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940805,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940806,-14,-9999,-9999
